D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2394.0,598.0,0,0.0,26,61824.0,0,0.0,0.0,0.0,0.0,28800.0,0.0,3.0,0.29,1.25,0.29,0.57,0.41,0.72,0.6,0.83,,,,1.0,1.0,1.0,0,5,0.09,4.0,,,12.8,2153500.0,717600.0,2392.0,123.75,2800.0,2800.0,1
1982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,927.0,0.0,2,5950.0,10,21000.0,0,0.0,0.0,0.0,0.0,50760.0,0.0,4.0,0.24,1.25,0.24,0.51,0.36,0.6,0.78,1.3,,,,1.0,1.0,2.0,1,4,0.38,7.4,,,14.0,699878.0,382387.5,927.0,124.75,2800.0,2800.0,1
1969,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1893.0,0.0,0,0.0,34,50400.0,0,0.0,12480.0,39960.0,0.0,119280.0,6720.0,4.0,0.24,1.25,0.24,0.41,0.41,0.6,0.78,1.3,,,,1.0,1.0,0.0,9,6,1.09,4.4,,,10.5,1684450.0,473250.0,1893.0,184.0,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2322.11,534.92,0,0.0,26,72000.0,0,0.0,0.0,0.0,0.0,2418026.0,0.0,1.0,0.24,1.25,0.24,0.56,0.56,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,6,0.11,1.9,,,19.75,2345937.0,510488.0,1739.83,210.0,4200.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1947.6,2984.0,0,0.0,44,79855.0,0,0.0,0.0,0.0,0.0,241750.0,0.0,3.0,0.31,1.25,0.31,0.36,0.36,0.77,0.64,0.83,,,,1.0,1.0,2.0,0,2,0.03,3.6,,,7.5,1869950.0,567180.0,1890.6,172.0,4200.0,2800.0,1
1978,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1513.0,0.0,0,0.0,32,38400.0,25,28320.0,0.0,0.0,0.0,154368.0,0.0,3.0,0.45,1.25,0.45,0.31,0.31,1.14,1.07,0.94,,,,1.0,1.0,1.0,0,6,0.1,1.63,,,7.2,1055226.0,226887.0,1512.58,123.0,2800.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1779.45,329.71,7,17500.0,11,38500.0,0,0.0,0.0,0.0,22160.0,53712.0,0.0,4.0,0.24,1.25,0.24,0.64,0.46,0.6,0.78,1.3,,,,1.0,1.0,2.0,0,6,0.1,3.8,,,19.2,1775910.0,445000.0,1780.0,206.8,2800.0,2800.0,1
1986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115.6,,0,0.0,10,15000.0,0,0.0,0.0,68760.0,0.0,28080.0,0.0,2.0,0.28,1.25,0.28,0.18,0.18,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,1,0.11,0.0,,,3.55,116753.0,34680.0,115.6,198.0,2800.0,2800.0,0
1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,620.98,0.0,0,0.0,16,28800.0,3,3600.0,12936.0,0.0,0.0,45600.0,4800.0,2.0,0.28,1.25,0.28,0.31,0.22,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,2,0.05,1.6,,,7.0,536553.0,69860.25,620.98,182.5,4200.0,2800.0,0
1969,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1282.8,,8,13300.0,38,54600.0,8,8080.0,33408.0,0.0,0.0,83208.0,5952.0,3.0,0.31,1.25,,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,2,,,,,7.2,1177090.0,320700.0,1282.8,210.0,2800.0,2800.0,1
1988,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,377.28,,0,0.0,16,35760.0,0,0.0,0.0,57346.0,0.0,20700.0,0.0,2.0,0.45,1.25,0.57,0.21,0.36,1.14,0.78,0.69,,,,1.0,1.0,1.0,0,3,0.02,0.5,,,4.0,678900.0,132020.0,565.8,193.77,2800.0,2800.0,1
1969,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1740.0,0.0,10,16200.0,23,49680.0,0,0.0,0.0,0.0,12600.0,12600.0,0.0,4.0,0.24,1.25,0.24,0.39,0.39,0.6,0.78,1.3,,,,1.0,2.0,0.0,0,8,0.08,5.5,,,15.6,1667139.0,274050.0,1827.0,128.0,2800.0,2800.0,1
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2022.66,417.15,0,0.0,44,69300.0,10,10800.0,0.0,0.0,0.0,162000.0,0.0,2.0,0.28,1.5,0.42,0.54,0.38,0.7,0.52,0.74,,,,1.0,1.0,0.0,1,18,0.47,7.0,,,12.1,1108830.0,515104.08,2022.66,160.0,2800.0,2800.0,1
1973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,576.9,0.0,9,15800.0,14,29400.0,0,0.0,0.0,11200.0,0.0,60480.0,0.0,3.0,0.39,1.25,0.39,0.33,0.33,0.99,0.92,0.93,,,,1.0,1.0,0.0,0,2,0.03,2.5,,,7.8,318980.0,129802.5,576.9,187.5,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,605.0,,0,0.0,18,25200.0,4,4500.0,0.0,4800.0,0.0,64320.0,0.0,2.0,0.32,1.25,0.32,0.33,0.33,0.8,0.54,0.68,,,,1.0,1.0,1.0,0,2,0.1,4.5,,,7.2,497.16,90750.0,605.0,210.0,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10619.57,3598.06,0,0.0,64,270400.0,0,0.0,224208.0,0.0,0.0,3519360.0,0.0,2.0,0.22,1.25,0.22,0.44,0.44,0.55,0.45,0.82,,,,1.0,1.0,1.0,3,16,0.53,4.1,,,18.6,7825991.54,3184737.0,10615.79,210.0,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2507.13,676.01,22,28137.0,20,38700.0,18,34050.0,0.0,0.0,10680.0,155352.0,0.0,2.0,0.33,1.25,0.33,0.45,0.45,0.81,0.68,0.84,,,,1.0,1.0,1.0,0,4,0.06,5.5,,,12.0,2175993.0,668568.0,2507.13,210.0,2800.0,2800.0,1
1973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,734.4,,0,0.0,10,17500.0,0,0.0,0.0,0.0,0.0,626400.0,0.0,4.0,0.24,1.25,0.24,0.51,0.51,0.6,0.51,0.85,,,,1.0,1.0,0.0,0,4,0.06,4.8,,,14.0,621749.0,174420.0,734.4,123.0,2800.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1050.0,76.0,0,0.0,20,32200.0,6,5616.0,0.0,0.0,0.0,79800.0,0.0,3.0,0.39,1.25,0.39,0.62,0.62,0.98,0.68,0.69,,,,1.0,1.0,1.0,2,12,0.46,5.46,,,11.75,1002620.0,315000.0,1050.0,136.67,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2322.0,580.5,0,0.0,30,87750.0,0,0.0,0.0,0.0,9720.0,0.0,0.0,4.0,0.24,1.25,0.24,0.56,0.56,0.6,0.78,1.3,,,,1.0,1.0,0.0,5,0,1.9,6.8,,,15.8,2465974.0,590501.0,2486.32,170.5,4200.0,2800.0,0
1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1907.0,,16,11304.0,46,48300.0,0,0.0,0.0,156000.0,0.0,151200.0,0.0,1.0,0.28,1.25,0.28,0.42,0.42,0.7,0.35,0.5,,,,1.0,1.0,1.0,0,3,0.2,3.4,,,10.8,1847599.0,508000.0,1905.0,142.0,2800.0,2800.0,0
1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,600.84,,0,0.0,18,46420.0,0,0.0,0.0,29280.0,0.0,15240.0,24000.0,3.0,0.31,1.25,0.31,0.45,0.32,0.78,0.67,0.86,,,,1.0,1.0,2.0,0,3,0.13,3.1,,,12.1,710.0,160224.0,600.84,196.0,4200.0,2800.0,0
1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,756.0,0.0,0,0.0,26,44100.0,0,0.0,0.0,34560.0,0.0,90000.0,0.0,1.0,0.24,1.25,0.24,0.22,0.22,0.6,0.35,0.58,,,,1.0,1.0,1.0,2,2,0.66,4.1,,,7.2,669750.0,199125.0,723.75,121.8,2800.0,2800.0,0
1960,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,560.0,0.0,2,1413.72,39,35160.0,0,0.0,0.0,0.0,0.0,126672.0,0.0,3.0,0.31,1.25,0.31,0.2,0.14,0.77,0.64,0.83,,,,2.0,1.0,0.0,2,1,0.65,0.3,,,4.1,496913.0,80028.0,400.14,125.0,1960.0,1960.0,1
1975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,63.21,,0,0.0,9,9000.0,0,0.0,18720.0,11040.0,0.0,12600.0,7680.0,3.0,0.31,1.25,0.31,0.09,0.09,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,3,0.04,4.0,,,2.2,52600.0,12600.0,63.0,92.0,2800.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,802.0,303.8,0,0.0,20,28000.0,0,0.0,0.0,0.0,0.0,102240.0,0.0,2.0,0.31,1.25,0.39,0.3,0.3,0.77,0.6,0.78,0.95,0.63,0.67,1.0,1.0,0.0,1,8,0.74,2.2,0.31,0.81,10.71,1017230.0,340850.0,1203.0,146.33,2800.0,2800.0,1
1982,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,392.7,0.0,4,7854.0,14,16800.0,0,0.0,0.0,0.0,0.0,33120.0,0.0,2.0,0.28,1.25,0.28,0.31,0.22,0.7,0.49,0.7,,,,1.0,0.0,1.0,2,2,0.13,2.8,,,7.4,297335.0,297374.4,347.4,152.5,2800.0,2800.0,0
1995,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1510.32,46.35,0,0.0,21,53550.0,0,0.0,0.0,0.0,0.0,1296000.0,0.0,2.0,0.28,1.25,0.28,0.3,0.3,0.7,0.35,0.7,,,,1.0,1.0,2.0,0,3,0.17,2.65,,,11.1,1496200.0,377580.0,1510.32,210.0,2800.0,2800.0,0
1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4519.07,1562.26,5,17700.0,18,63400.0,0,0.0,0.0,0.0,26528.76,31834.52,0.0,3.0,0.34,1.25,0.34,0.67,0.48,0.84,0.69,0.82,,,,1.0,1.0,1.0,0,6,0.04,3.0,,,18.6,4068123.0,1048934.5,4371.92,245.0,4200.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,394.72,0.0,0,0.0,14,26100.0,3,3750.0,19200.0,19200.0,0.0,0.0,67200.0,1.0,0.32,1.25,0.32,0.3,0.3,0.8,0.45,0.56,,,,1.0,1.0,0.0,0,2,0.06,0.5,,,3.5,364291.0,137700.0,459.0,210.0,2800.0,2800.0,1
1989,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,165.86,0.0,0,0.0,8,7680.0,2,1920.0,6240.0,0.0,0.0,3840.0,9600.0,1.0,0.2,1.25,0.2,0.28,0.28,0.5,0.3,0.6,,,,2.0,2.0,0.0,1,1,1.07,1.0,,,6.4,182570.0,49758.0,165.86,110.0,2800.0,2800.0,0
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1699.5,,0,0.0,52,85800.0,0,0.0,0.0,60528.0,0.0,190608.0,3480.0,3.0,0.44,1.25,0.44,0.31,0.21,1.1,0.96,0.88,,,,1.0,1.0,0.0,0,2,0.02,1.9,,,7.2,1274.74,494076.0,1646.92,162.25,2800.0,2800.0,1
1997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,672.0,0.0,0,0.0,19,28500.0,0,0.0,13500.0,9605.0,0.0,47520.0,11076.0,2.0,0.26,1.25,0.26,0.33,0.33,0.66,0.49,0.74,,,,1.0,1.0,1.0,0,3,0.05,6.0,,,10.65,714225.0,113932.5,621.45,204.57,2800.0,2800.0,0
1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9985.68,3899.62,52,226194.5,48,203638.9,13,15600.0,45312.0,0.0,0.0,231840.0,0.0,1.0,0.34,1.25,0.34,0.84,0.84,0.86,0.6,0.71,,,,1.0,1.0,1.0,0,6,0.02,4.4,,,22.9,8671239.75,1221162.5,9769.3,200.4,4200.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3360.0,840.0,0,0.0,30,90000.0,0,0.0,0.0,0.0,104640.0,44400.0,15840.0,4.0,0.6,1.25,0.24,0.56,0.56,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,5,0.07,4.0,,,15.8,3155742.0,734160.0,3091.2,210.0,4200.0,2800.0,0
1957,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1744.19,0.0,9,21825.0,16,32400.0,20,40500.0,0.0,3960.0,0.0,140400.0,0.0,4.0,0.24,1.25,0.24,0.3,0.3,0.6,0.96,1.6,,,,1.0,1.0,0.0,3,0,0.13,4.3,,,10.8,1739940.0,435000.0,1740.0,210.0,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,454.0,0.0,0,0.0,16,21600.0,4,2520.0,0.0,0.0,0.0,65280.0,0.0,3.0,0.29,1.25,0.29,0.3,0.3,0.72,0.6,0.89,,,,1.0,1.0,0.0,0,2,0.03,3.5,,,7.2,484922.0,136200.0,454.0,206.5,2800.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2094.0,,0,0.0,34,54000.0,11,13400.0,0.0,32200.0,0.0,251430.0,0.0,2.0,0.26,1.25,0.26,0.29,0.29,0.66,0.45,0.68,,,,1.0,1.0,0.0,0,6,0.26,5.5,,,10.5,1692045.0,297371.25,2093.85,155.67,2800.0,2800.0,1
1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1197.0,0.0,0,0.0,14,21200.0,4,5600.0,0.0,13680.0,0.0,64800.0,0.0,2.0,0.26,1.25,0.26,0.51,0.37,0.66,0.49,0.74,,,,1.0,1.0,1.0,0,4,0.03,5.2,,,14.0,923760.0,359160.0,1197.2,124.75,2800.0,2800.0,1
1981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1187.0,0.0,0,0.0,50,94250.0,0,0.0,16000.0,0.0,10560.0,13200.0,0.0,2.0,0.22,1.25,0.22,0.32,0.32,0.6,0.51,0.85,,,,1.0,1.0,0.0,4,0,1.15,5.4,,,7.4,1002218.0,1002590.4,1187.2,138.0,2800.0,2800.0,0
1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,920.0,0.0,7,26939.0,31,51450.0,6,5040.0,0.0,0.0,46980.0,93156.0,0.0,3.0,0.31,1.25,0.31,0.37,0.26,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,4,0.04,4.7,,,860.0,1073840.0,304439.85,1107.05,245.0,4200.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7380.4,1339.65,0,0.0,77,184800.0,5,14320.0,132360.0,24000.0,0.0,114000.0,11832.0,1.0,0.28,1.25,0.28,0.61,0.61,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,9,0.16,6.8,,,18.0,7778095.0,1992935.5,7380.4,120.4,2800.0,2800.0,1
1980,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1960.0,0.0,0,0.0,34,68000.0,0,0.0,48960.0,21600.0,0.0,0.0,28800.0,2.0,0.26,1.25,0.26,0.41,0.41,0.66,0.49,0.74,,,,1.0,1.0,1.0,0,6,0.03,5.7,,,14.0,1920000.0,416500.0,1960.0,130.0,2800.0,2800.0,1
2003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4403.0,1024.0,6,36000.0,25,160000.0,0,0.0,0.0,0.0,636000.0,0.0,0.0,2.0,0.39,1.25,0.39,0.45,0.45,0.98,0.67,0.68,,,,1.0,1.0,1.0,0,6,0.06,4.1,,,18.5,5601472.0,1321029.0,4403.43,245.0,4200.0,2800.0,0
1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1916.0,,0,0.0,27,61500.0,0,0.0,0.0,0.0,0.0,129600.0,0.0,2.0,0.28,1.25,0.28,0.35,0.35,0.7,0.52,0.78,,,,1.0,1.0,1.0,1,0,1.0,0.12,,,13.2,1210200.0,359250.0,1916.0,146.5,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1353.0,231.0,0,0.0,12,28800.0,0,0.0,0.0,0.0,35520.0,17760.0,0.0,4.0,0.24,1.25,0.24,0.64,0.46,0.6,0.96,1.6,,,,1.0,1.0,2.0,0,6,0.24,5.9,,,19.0,1339734.0,527250.0,1353.0,141.6,4200.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,468.6,0.0,4,9600.0,8,19200.0,2,4800.0,0.0,0.0,0.0,35500.0,0.0,2.0,0.22,1.25,0.22,0.31,0.31,0.55,0.45,0.82,,,,1.0,1.0,1.0,6,0,1.0,5.1,,,7.15,431893.0,140580.0,468.6,180.5,2800.0,2800.0,0
1972,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1360.0,257.0,0,0.0,22,34750.0,4,6300.0,21960.0,4440.0,0.0,67200.0,0.0,4.0,0.24,1.25,0.24,0.37,0.37,0.6,0.78,1.3,,,,1.0,1.0,1.0,0,5,0.03,7.9,,,14.35,1330000.0,1340000.0,5360.0,157.5,2800.0,2800.0,1
1980,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1399.37,0.0,7,19600.0,29,57600.0,4,4800.0,35160.0,19200.0,0.0,79920.0,6000.0,1.0,0.4,1.25,0.4,0.41,0.29,1.0,0.56,0.56,,,,1.0,1.0,1.0,0,5,0.05,4.9,,,10.5,1169617.0,337741.25,1399.37,208.0,2800.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,900.0,0.0,4,10800.0,8,10800.0,6,16200.0,34080.0,0.0,0.0,0.0,0.0,3.0,0.24,1.25,0.24,0.37,0.37,0.6,0.54,0.9,,,,1.0,1.0,1.0,0,3,0.07,3.8,,,11.34,789011.0,270000.0,900.0,162.0,2800.0,2800.0,0
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2160.0,,0,0.0,50,60000.0,9,8640.0,0.0,41280.0,0.0,160800.0,0.0,2.0,0.26,1.25,0.26,0.43,0.43,0.66,0.45,0.74,,,,1.0,1.0,1.0,0,6,0.08,11.0,,,400.0,1743.0,540000.0,2160.0,65.33,2800.0,2800.0,1
1985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1640.0,0.0,0,0.0,48,73984.0,0,0.0,0.0,24000.0,0.0,55920.0,38400.0,3.0,0.41,1.5,0.41,0.33,0.33,1.02,0.86,0.84,,,,1.0,1.0,0.0,0,2,0.03,3.7,,,7.8,1086813.0,382680.0,978.95,190.5,2800.0,2800.0,1
1971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,265.0,0.0,3,4725.0,10,15750.0,3,2520.0,0.0,858000.0,0.0,742500.0,0.0,4.0,0.24,1.25,0.24,0.29,0.29,0.6,0.63,1.05,,,,1.0,1.0,0.0,0,3,0.16,8.1,,,10.5,27537.0,105960.0,264.9,115.33,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2970.0,666.0,4,14526.7,30,88650.0,0,0.0,45972.0,0.0,0.0,75828.0,0.0,4.0,0.24,1.25,0.24,0.53,0.53,0.6,0.78,1.3,,,,1.0,1.0,2.0,9,2,1.06,5.3,,,15.2,3333680.0,928125.0,2970.0,178.25,4200.0,4200.0,1
1992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2258.0,871.0,6,16000.0,19,62700.0,0,0.0,0.0,0.0,0.0,120960.0,0.0,1.0,0.39,1.25,0.39,0.48,0.48,0.98,0.61,0.62,,,,1.0,1.0,0.0,0,4,0.03,3.9,,,13.0,1928090.0,504650.0,2159.0,210.0,4200.0,2800.0,1
1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,285.6,0.0,0,12.0,19000,0.0,0,0.0,0.0,0.0,0.0,840000.0,0.0,2.0,0.28,1.25,0.28,0.41,0.41,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,3,0.03,0.2,,,11.7,220427.0,40480.0,202.4,210.0,4200.0,2800.0,0
1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,381.0,0.0,0,0.0,14,19600.0,0,0.0,0.0,0.0,0.0,34848.0,0.0,3.0,0.41,1.25,0.41,0.22,0.16,1.02,0.61,0.6,,,,1.0,1.0,0.0,0,1,0.03,0.8,,,3.6,140270.7,26352.0,175.68,189.0,2800.0,2800.0,0
1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2015.24,398.13,8,17550.0,39,85075.0,2,3840.0,0.0,7200.0,24640.0,38400.0,0.0,3.0,0.37,1.25,0.37,0.39,0.39,0.92,0.7,0.76,,,,1.0,1.0,2.0,0,5,0.03,2.2,,,14.6,2034323.0,583358.0,2015.24,210.0,2800.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,890.0,645.0,0,0.0,22,2970.0,0,0.0,9800.0,0.0,124320.0,986560.0,0.0,1.0,0.37,1.25,0.37,0.42,0.42,0.93,0.59,0.64,,,,1.0,1.0,1.0,0,4,0.2,5.8,,,12.3,1073550.0,311500.0,1335.0,78.67,2800.0,2800.0,1
1963,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1134.0,,8,12000.0,28,42000.0,0,0.0,12600.0,19920.0,0.0,124080.0,0.0,3.0,0.36,1.25,,0.22,0.22,,,,,,,2.0,2.0,2.0,0,2,,,,,7.4,1048950.0,255150.0,1134.0,199.5,2800.0,2800.0,1
1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1283.0,0.0,0,0.0,42,73500.0,8,7680.0,0.0,184000.0,0.0,2073600.0,0.0,3.0,0.31,1.25,0.31,0.32,0.31,0.77,0.6,0.77,,,,1.0,1.0,1.0,0,6,0.18,2.9,,,7.6,1163286.0,333250.0,1333.0,210.0,2800.0,2800.0,1
1987,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2462.4,,7,14700.0,22,52800.0,0,0.0,0.0,0.0,0.0,1350000.0,0.0,2.0,0.32,1.25,,0.52,0.37,,,,,,,2.0,1.0,1.0,0,4,,,,,14.4,2596320.0,710640.0,2462.4,205.08,2800.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1369.0,0.0,2,2400.0,48,57600.0,10,10000.0,0.0,0.0,0.0,6030.0,670.0,3.0,0.31,1.25,0.31,0.31,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,9,0.06,3.6,,,7.2,1001327.0,239575.0,1369.0,177.5,2800.0,2800.0,1
1987,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3364.96,,14,25200.0,30,54000.0,0,0.0,0.0,98946.0,466118.0,272895.0,0.0,1.0,0.32,1.25,0.4,0.4,0.18,0.8,0.45,0.56,,,,1.0,1.0,1.0,0,5,0.05,0.6,,,20.0,3456400.0,841200.0,3364.8,210.0,4200.0,2800.0,0
1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4653.64,0.0,40,216890.6,0,0.0,0,0.0,0.0,0.0,12000.0,0.0,0.0,4.0,0.24,1.25,0.24,0.82,0.82,0.6,0.96,1.6,,,,0.0,1.0,0.0,0,5,0.08,2.6,,,19.0,6028095.0,2302661.0,4641.01,280.0,4200.0,2800.0,0
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3365.4,,9,22500.0,26,69500.0,0,0.0,9960.0,0.0,0.0,103896.0,5088.0,3.0,0.29,1.25,0.29,0.76,0.76,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,15,0.07,3.7,,,15.3,3475204.0,1009620.0,3365.4,210.0,4200.0,2800.0,1
1970,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1417.2,0.0,11,15400.0,22,21120.0,6,5760.0,0.0,0.0,16060.0,0.0,0.0,3.0,0.31,1.25,0.39,0.42,0.2,0.77,0.64,0.83,0.9,0.7,0.78,1.0,1.0,1.0,0,2,0.28,4.7,0.17,0.45,3.45,1064950.0,283440.0,1417.2,185.0,2800.0,1960.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3059.63,627.5,0,0.0,40,80000.0,0,0.0,0.0,10274400.0,0.0,50400000.0,8820000.0,2.0,0.28,1.25,0.28,0.37,0.37,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,5,0.21,3.3,,,14.4,2584649.0,885000.0,2950.0,166.0,4200.0,2800.0,1
1960,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5757.0,0.0,48,58800.0,116,203000.0,3,4725.0,0.0,426400.0,0.0,8200000.0,0.0,4.0,0.24,1.25,0.24,0.32,0.32,0.6,0.78,1.3,,,,1.0,1.0,0.0,3,6,0.97,9.5,,,11.7,5181320.0,863550.0,5757.0,145.0,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6517.2,1776.1,32,80000.0,43,128500.0,31,103500.0,0.0,0.0,112500.0,0.0,0.0,2.0,0.39,1.25,0.39,0.47,0.42,0.98,0.6,0.61,,,,1.0,1.0,2.0,0,10,0.04,1.5,,,18.8,11361890.0,1992400.0,8293.3,224.0,4200.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1451.0,0.0,8,15227.0,26,62400.0,0,0.0,0.0,0.0,100800.0,0.0,0.0,2.0,0.43,1.25,0.43,0.44,0.44,1.08,0.69,0.64,,,,1.0,1.0,1.0,5,2,1.77,4.9,,,11.7,1593460.0,338119.5,1432.97,210.0,2800.0,2800.0,1
1964,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,754.0,0.0,10,9000.0,19,28500.0,6,4320.0,0.0,0.0,0.0,80400.0,5520.0,2.0,0.32,1.25,0.32,0.29,0.21,0.8,0.54,0.68,,,,1.0,1.0,0.0,0,2,0.03,3.9,,,6.55,756.9,208147.5,756.9,203.0,2400.0,2400.0,1
